v_p_post,v_upvote,v_date
3160,1,2015-05-08 17:38:38
3161,0,2016-01-15 18:57:16
3162,0,2015-06-17 01:07:29
3163,1,2015-06-19 19:51:12
3164,1,2015-05-25 13:39:37
3165,0,2015-12-14 23:12:57
3166,0,2016-02-14 04:06:21
3167,0,2015-06-14 15:02:54
3168,1,2015-07-02 10:59:16
3169,1,2015-05-19 23:46:40
3170,0,2016-03-08 19:52:55
3171,0,2016-01-21 06:24:37
3172,1,2015-07-02 08:56:07
3173,0,2016-01-21 22:12:58
3174,0,2016-03-22 23:07:40
3175,0,2015-11-17 15:47:30
3176,0,2015-05-05 23:08:49
3177,1,2015-08-28 07:55:43
3178,0,2015-04-30 08:48:00
3179,0,2015-03-29 04:08:55
3180,0,2016-03-16 05:09:34
3181,0,2016-02-28 04:18:13
3182,1,2016-01-04 00:31:50
3183,1,2015-03-08 17:45:23
3184,1,2015-11-05 17:58:29
3185,0,2015-05-06 19:04:40
3186,0,2015-11-08 08:09:48
3187,0,2015-07-23 13:47:33
3188,0,2015-09-01 02:47:20
3189,0,2015-07-30 04:12:01
3190,0,2015-08-15 21:50:20
3191,0,2015-12-19 01:18:45
3192,1,2015-04-10 01:52:53
3193,0,2016-02-03 18:54:08
3194,1,2015-03-16 07:10:57
3195,0,2016-03-08 09:25:34
3196,1,2015-10-05 18:51:11
3197,1,2015-06-26 16:21:03
3198,1,2015-07-18 15:35:32
3199,1,2015-05-07 10:46:23
3200,1,2016-01-16 21:09:26
3201,1,2015-09-19 07:57:14
3202,1,2015-04-10 18:21:43
3203,0,2016-01-08 02:19:07
3204,0,2016-03-28 16:41:46
3205,1,2016-01-13 10:50:59
3206,1,2015-03-28 18:38:31
3207,0,2015-09-18 10:46:28
3208,0,2015-03-31 17:46:01
3209,0,2015-06-05 23:45:59
3210,1,2015-04-16 02:55:00
3211,1,2015-07-20 01:35:25
3212,1,2016-02-28 22:15:22
3213,1,2016-01-12 18:17:40
3214,0,2015-07-01 16:53:23
3215,1,2015-07-14 23:02:33
3216,0,2015-11-25 13:34:26
3217,1,2016-03-16 12:09:50
3218,1,2015-12-18 11:18:04
3219,0,2015-11-09 09:57:20
3220,1,2015-04-28 23:00:22
3221,0,2016-03-01 07:43:54
3222,1,2015-06-07 07:54:10
3223,1,2016-01-04 12:32:59
3224,1,2015-11-17 09:06:07
3225,0,2015-12-31 04:26:25
3226,1,2015-07-21 03:17:44
3227,1,2015-10-26 19:20:45
3228,1,2015-08-23 16:59:02
3229,1,2016-02-03 15:03:20
3230,0,2015-08-04 09:46:47
3231,0,2015-03-03 13:57:08
3232,0,2015-08-02 17:46:51
3233,0,2015-11-17 23:37:41
3234,0,2015-05-26 11:13:00
3235,1,2015-08-06 07:18:15
3236,0,2015-07-26 15:53:52
3237,1,2015-05-16 04:27:52
3238,1,2015-12-21 19:20:22
3239,1,2015-12-28 07:32:09
3240,1,2015-07-22 02:34:46
3241,0,2015-11-08 11:24:49
3242,1,2016-01-22 16:53:49
3243,0,2015-05-03 17:31:27
3244,1,2015-06-27 20:08:51
3245,1,2016-03-26 08:08:45
3246,1,2015-06-01 18:38:34
3247,1,2015-09-04 11:41:15
3248,1,2015-10-05 11:09:58
3249,1,2015-04-22 00:40:21
3250,0,2015-08-22 05:42:40
3251,1,2015-04-26 22:34:03
3252,1,2015-07-30 19:15:51
3253,1,2015-06-09 18:35:07
3254,0,2015-12-01 00:14:51
3255,1,2015-09-16 15:30:46
3256,0,2015-10-27 02:09:28
3257,0,2015-04-18 00:49:05
3258,0,2015-11-16 05:29:57
3259,0,2015-05-04 07:11:50
3260,0,2016-03-25 03:17:06
3261,0,2015-09-17 00:17:48
3262,1,2015-04-02 10:28:35
3263,1,2015-09-05 23:07:07
3264,1,2015-06-18 14:36:07
3265,0,2015-11-12 13:42:49
3266,0,2015-07-10 22:25:00
3267,0,2016-01-20 06:45:40
3268,1,2016-03-07 05:47:17
3269,0,2015-07-01 23:26:41
3270,1,2015-11-29 14:52:44
3271,1,2016-01-03 17:06:56
3272,0,2016-03-04 04:52:47
3273,0,2015-05-12 00:40:13
3274,1,2016-02-09 09:20:39
3275,0,2015-05-31 18:14:12
3276,1,2015-08-06 02:28:12
3277,0,2015-03-16 21:41:25
3278,1,2015-03-18 04:48:03
3279,1,2015-10-04 22:38:21
3280,0,2016-01-23 05:58:50
3281,0,2015-11-25 15:52:53
3282,0,2015-06-26 21:33:54
3283,1,2015-06-08 04:13:52
3284,1,2015-03-21 11:17:15
3285,0,2015-09-04 17:51:20
3286,0,2015-12-06 04:01:47
3287,1,2015-11-25 00:43:38
3288,0,2015-12-03 20:50:06
3289,0,2015-06-30 08:42:23
3290,1,2015-05-12 15:02:10
3291,0,2015-06-21 19:50:41
3292,0,2015-09-16 18:27:12
3293,1,2015-10-03 11:35:36
3294,1,2015-08-03 00:35:45
3295,0,2015-10-03 22:48:04
3296,1,2015-05-24 02:56:06
3297,1,2015-12-31 17:17:45
3298,1,2015-05-16 07:44:22
3299,1,2016-03-17 03:22:01
3300,1,2016-02-11 19:00:08
3301,0,2015-05-20 06:22:01
3302,1,2016-02-28 03:46:15
3303,1,2015-07-21 03:10:38
3304,1,2016-02-06 06:44:11
3305,1,2015-03-23 15:49:55
3306,1,2016-02-06 09:48:02
3307,0,2016-01-15 19:56:40
3308,1,2015-11-28 00:01:33
3309,0,2015-04-18 21:23:18
3310,0,2016-03-20 05:57:18
3311,1,2015-09-21 01:44:31
3312,1,2015-03-20 15:56:28
3313,0,2015-04-16 16:02:50
3314,0,2015-06-02 04:45:55
3315,1,2015-04-02 07:14:53
3316,0,2015-06-24 14:22:49
3317,1,2016-01-31 02:47:42
3318,0,2016-01-16 22:36:46
3319,0,2015-05-06 13:57:31
3320,1,2015-05-30 22:54:43
3321,1,2015-10-27 18:25:01
3322,0,2015-10-14 13:42:29
3323,0,2015-12-10 04:13:00
3324,1,2016-03-13 18:55:40
3325,1,2015-06-16 22:52:37
3326,0,2016-01-28 15:17:33
3327,0,2016-03-20 23:07:47
3328,1,2016-01-18 17:34:53
3329,0,2015-10-17 03:38:29
3330,1,2015-06-03 08:09:08
3331,0,2016-03-18 04:40:37
3332,1,2016-01-04 20:35:23
3333,0,2015-11-24 00:07:22
3334,1,2015-11-16 08:24:05
3335,1,2015-07-15 19:17:09
3336,1,2016-02-28 03:39:13
3337,0,2016-01-05 18:22:52
3338,0,2015-08-31 17:44:07
3339,0,2015-11-09 23:20:05
3340,1,2016-01-30 22:32:23
3341,1,2015-03-09 05:09:39
3342,0,2015-09-01 22:07:19
3343,0,2015-09-22 02:24:28
3344,0,2015-12-25 08:45:24
3345,0,2016-01-18 23:58:30
3346,0,2015-10-09 06:57:49
3347,0,2015-07-06 10:26:08
3348,0,2015-03-22 00:14:55
3349,0,2015-10-08 21:56:02
3350,1,2016-03-24 04:31:07
3351,0,2015-10-13 16:04:14
3352,1,2015-10-10 17:13:59
3353,1,2015-10-22 04:08:55
3354,0,2015-09-30 01:04:31
3355,1,2015-03-11 02:37:01
3356,0,2015-11-27 09:47:46
3357,1,2015-04-27 20:06:32
3358,1,2015-10-27 02:36:34
3359,1,2015-04-24 18:54:08
3360,1,2015-09-03 19:15:14
3361,1,2015-07-17 14:34:17
3362,0,2015-05-15 04:38:00
3363,0,2015-06-18 03:50:02
3364,0,2015-04-11 11:44:10
3365,0,2016-02-25 05:24:54
3366,0,2015-06-24 10:48:22
3367,1,2016-02-07 20:52:46
3368,1,2015-06-25 16:07:35
3369,1,2016-02-23 08:48:41
3370,0,2016-01-07 06:13:18
3371,0,2015-03-02 17:05:52
3372,1,2015-07-28 19:23:10
3373,0,2015-03-29 23:48:12
3374,0,2015-06-17 05:33:46
3375,0,2015-12-26 15:24:18
3376,0,2015-03-24 04:53:55
3377,0,2016-01-31 09:16:35
3378,0,2015-09-18 16:15:31
3379,1,2015-11-13 02:41:01
3380,0,2015-03-27 22:45:29
3381,1,2016-03-03 13:29:05
3382,1,2016-02-22 02:31:00
3383,0,2016-03-06 03:42:40
3384,0,2015-05-08 13:48:22
3385,1,2015-04-15 17:35:59
3386,0,2016-01-11 15:07:11
3387,0,2015-03-29 22:56:23
3388,1,2016-03-24 05:06:06
3389,1,2015-12-02 06:00:53
3390,0,2015-05-28 10:06:53
3391,1,2015-04-08 17:10:34
3392,1,2015-08-02 05:58:37
3393,0,2015-11-16 19:53:58
3394,0,2015-05-23 10:16:24
3395,1,2015-07-22 05:55:24
3396,0,2016-01-23 16:16:50
3397,1,2015-07-06 08:50:37
3398,1,2015-05-25 22:55:43
3399,1,2015-09-07 20:49:05
3400,0,2015-09-04 13:49:51
3401,1,2015-03-01 07:24:21
3402,1,2016-01-17 02:38:47
3403,0,2015-06-21 13:06:12
3404,0,2015-08-26 16:00:49
3405,0,2015-09-05 12:22:34
3406,0,2015-10-11 17:03:23
3407,0,2016-02-04 17:25:28
3408,0,2015-06-30 19:38:07
3409,0,2015-06-14 19:43:50
3410,1,2015-08-23 01:43:32
3411,1,2016-01-09 21:44:02
3412,1,2016-01-08 14:47:43
3413,0,2015-09-10 16:43:06
3414,0,2016-03-17 21:16:28
3415,1,2015-06-07 07:35:36
3416,0,2015-06-25 07:28:16
3417,1,2015-05-21 00:42:49
3418,0,2015-08-01 14:49:32
3419,0,2015-10-03 07:10:42
3420,0,2015-06-19 07:28:58
3421,0,2015-11-07 16:40:49
3422,1,2015-06-24 08:14:01
3423,1,2015-11-08 08:02:03
3424,0,2015-04-15 06:27:01
3425,0,2015-04-24 00:18:33
3426,0,2015-08-05 12:53:21
3427,1,2015-08-21 20:16:31
3428,1,2015-07-26 08:55:11
3429,1,2015-11-27 04:34:58
3430,0,2015-11-09 02:41:07
3431,0,2015-09-05 07:15:29
3432,0,2015-08-09 22:41:21
3433,1,2016-01-31 05:02:20
3434,0,2015-04-13 10:26:52
3435,0,2015-03-18 04:02:46
3436,0,2015-03-01 16:32:09
3437,0,2015-08-22 12:28:50
3438,1,2015-10-29 20:23:47
3439,0,2016-02-03 19:02:14
3440,1,2015-05-09 17:55:50
3441,1,2015-10-23 14:19:15
3442,1,2015-07-19 07:43:57
3443,0,2015-08-25 15:39:48
3444,1,2016-03-17 19:30:12
3445,0,2015-05-14 01:05:26
3446,0,2015-10-27 00:12:52
3447,0,2015-04-05 18:44:27
3448,1,2016-02-15 13:28:39
3449,0,2015-04-24 06:03:46
3450,1,2015-05-10 22:20:25
3451,0,2015-05-22 23:07:38
3452,0,2015-04-13 14:08:47
3453,0,2015-03-26 16:52:09
3454,1,2015-10-28 05:05:50
3455,1,2015-09-18 23:09:01
3456,1,2015-12-05 05:37:55
3457,1,2015-05-27 13:53:05
3458,1,2015-10-07 16:51:46
3459,0,2015-04-20 15:06:52
3460,0,2015-10-24 06:04:21
3461,0,2016-03-08 00:12:34
3462,0,2016-01-16 18:10:32
3463,0,2015-04-15 17:20:15
3464,0,2016-01-27 16:23:14
3465,0,2015-05-04 07:12:51
3466,0,2016-02-10 12:25:36
3467,1,2015-09-17 17:07:58
3468,1,2015-03-18 00:46:20
3469,1,2015-04-21 08:32:01
3470,0,2016-01-04 22:45:34
3471,1,2016-03-18 22:30:26
3472,0,2015-10-09 23:41:12
3473,0,2015-09-04 16:46:46
3474,0,2015-11-26 15:11:13
3475,1,2015-09-11 06:13:35
3476,1,2015-12-06 02:49:08
3477,0,2015-10-13 01:34:27
3478,0,2015-05-14 05:16:16
3479,1,2015-11-07 10:02:03
3480,0,2015-08-28 23:08:46
3481,0,2015-05-11 07:11:36
3482,0,2015-06-21 17:18:30
3483,0,2015-05-30 11:14:04
3484,0,2015-07-19 00:51:16
3485,0,2015-07-13 13:32:15
3486,0,2015-10-31 16:31:01
3487,0,2015-06-02 21:36:36
3488,0,2015-06-28 18:32:26
3489,0,2015-10-12 08:17:12
3490,0,2015-04-16 02:43:31
3491,1,2016-02-16 02:51:30
3492,1,2015-04-17 06:49:53
3493,1,2015-07-26 07:12:58
3494,0,2016-03-03 04:33:29
3495,0,2015-07-19 20:27:48
3496,1,2015-10-29 11:35:26
3497,1,2015-10-28 22:03:57
3498,1,2015-03-25 08:47:04
3499,1,2015-06-25 14:29:24
3500,0,2015-09-08 21:41:18
3501,1,2015-06-18 20:27:49
3502,0,2015-04-11 19:00:22
3503,1,2015-06-19 00:17:25
3504,0,2015-04-03 10:03:55
3505,1,2015-08-27 21:03:54
3506,1,2015-11-03 14:28:57
3507,0,2016-02-18 06:18:58
3508,0,2015-07-18 18:52:36
3509,0,2015-03-15 15:51:20
3510,1,2015-09-14 05:06:52
3511,0,2015-05-09 19:41:01
3512,0,2015-04-26 05:31:02
3513,0,2015-11-27 06:01:04
3514,0,2015-10-15 11:44:11
3515,0,2016-01-19 04:16:33
3516,1,2015-04-05 17:30:07
3517,0,2015-11-30 15:31:58
3518,0,2015-07-20 14:49:15
3519,1,2015-07-08 02:53:47
3520,0,2015-08-14 23:57:56
3521,1,2016-01-17 14:04:09
3522,1,2015-08-11 23:14:26
3523,1,2015-11-15 21:26:56
3524,1,2015-07-20 19:33:18
3525,1,2015-03-15 02:15:10
3526,1,2015-12-11 13:26:17
3527,1,2016-02-21 16:37:46
3528,0,2015-05-28 02:52:29
3529,1,2015-12-11 06:49:26
3530,0,2015-08-15 03:06:13
3531,0,2016-02-16 21:07:46
3532,1,2015-12-06 20:51:59
3533,0,2015-04-10 10:17:38
3534,1,2015-12-24 16:35:16
3535,1,2015-12-29 11:09:10
3536,1,2015-07-28 19:51:43
3537,0,2016-01-20 06:16:09
3538,0,2015-08-08 21:28:42
3539,1,2015-09-01 04:53:38
3540,0,2015-03-17 05:21:43
3541,1,2015-04-02 12:25:54
3542,1,2015-07-20 20:32:07
3543,0,2016-02-21 01:39:17
3544,0,2015-08-07 04:23:18
3545,1,2016-01-08 05:18:27
3546,0,2015-04-24 15:40:12
3547,0,2016-03-01 02:07:36
3548,1,2015-10-06 00:22:51
3549,1,2015-07-05 05:21:56
3550,0,2016-02-07 17:02:53
3551,1,2015-03-28 17:36:39
3552,1,2015-12-04 14:40:16
3553,1,2015-11-07 07:20:03
3554,1,2015-10-17 04:39:41
3555,1,2015-12-25 02:56:09
3556,0,2015-04-12 17:29:25
3557,1,2015-04-14 15:47:59
3558,1,2015-11-16 18:16:34
3559,1,2015-12-15 20:09:48
3560,0,2015-11-18 03:37:47
3561,0,2015-05-21 18:02:10
3562,1,2015-12-30 16:49:20
3563,1,2015-11-30 11:23:59
3564,0,2016-02-02 14:03:39
3565,1,2015-06-15 10:05:11
3566,0,2015-10-14 00:30:04
3567,0,2015-11-30 00:44:24
3568,0,2015-06-03 19:46:16
3569,0,2016-03-11 00:14:42
3570,0,2015-08-05 23:45:02
3571,0,2015-07-04 02:58:52
3572,1,2015-11-23 07:18:15
3573,1,2015-06-24 08:21:07
3574,1,2015-04-13 00:28:36
3575,1,2015-06-17 21:15:09
3576,0,2015-04-15 18:46:06
3577,0,2016-03-22 13:37:26
3578,0,2015-08-28 06:09:42
3579,1,2016-02-05 06:45:14
3580,1,2015-12-28 02:24:20
3581,1,2015-03-07 03:59:47
3582,0,2016-03-24 12:05:48
3583,0,2015-12-25 18:09:22
3584,1,2016-03-28 19:41:30
3585,1,2015-03-27 08:02:24
3586,1,2015-12-28 00:21:12
3587,1,2015-03-24 18:16:46
3588,1,2016-01-14 09:18:34
3589,0,2016-03-11 16:03:39
3590,0,2015-07-18 20:58:10
3591,0,2015-10-17 07:43:47
3592,1,2015-09-23 22:45:08
3593,0,2015-11-10 19:49:23
3594,0,2015-09-10 01:34:58
3595,0,2015-09-29 20:04:25
3596,0,2015-07-08 04:28:04
3597,1,2016-03-07 10:23:29
3598,1,2015-09-08 11:52:14
3599,1,2015-09-03 21:33:02
3600,0,2015-06-05 20:52:25
3601,1,2015-07-04 00:06:54
3602,1,2015-06-29 13:37:27
3603,0,2015-03-05 15:51:15
3604,0,2015-07-30 21:12:10
3605,0,2016-03-17 18:11:26
3606,1,2015-12-08 22:31:08
3607,1,2015-04-23 20:37:58
3608,0,2015-04-08 20:33:05
3609,0,2015-09-26 18:59:38
3610,0,2015-06-30 11:05:36
3611,0,2015-12-07 16:47:06
3612,0,2016-01-16 01:08:32
3613,0,2015-07-15 00:13:48
3614,0,2015-05-22 16:16:05
3615,0,2015-06-29 11:21:03
3616,0,2015-03-16 22:54:02
3617,0,2016-02-18 03:52:24
3618,0,2015-05-20 18:35:53
3619,1,2016-02-14 04:54:30
3620,0,2015-09-18 19:13:40
3621,0,2015-05-25 09:56:37
3622,0,2016-03-12 22:34:31
3623,0,2015-09-13 16:11:11
3624,0,2015-03-12 05:01:30
3625,1,2016-02-27 01:37:58
3626,0,2015-03-23 01:16:46
3627,1,2015-12-15 17:17:04
3628,0,2016-01-04 21:14:14
3629,1,2015-12-26 23:36:50
3630,0,2015-07-26 08:53:50
3631,0,2015-09-12 17:57:15
3632,1,2015-09-03 03:29:41
3633,0,2015-10-18 02:02:57
3634,1,2016-02-17 00:24:09
3635,1,2015-10-19 13:01:46
3636,0,2015-07-22 08:22:11
3637,1,2015-09-07 21:38:23
3638,1,2015-12-04 23:46:37
3639,1,2015-12-27 00:33:17
3640,1,2015-08-26 09:50:36
3641,1,2015-06-29 23:57:42
3642,1,2015-04-09 03:55:28
3643,0,2015-11-21 19:28:16
3644,1,2016-02-12 12:09:49
3645,0,2015-08-23 10:59:31
3646,0,2015-04-20 03:37:43
3647,0,2016-02-01 12:51:22
3648,0,2015-05-19 20:17:41
3649,1,2015-09-28 09:49:06
3650,0,2015-11-29 03:20:24
3651,1,2016-01-05 15:57:03
3652,1,2015-05-09 16:48:44
3653,0,2015-06-29 15:44:02
3654,1,2015-10-18 08:20:42
3655,0,2015-05-10 22:01:30
3656,1,2015-08-13 05:53:37
3657,0,2015-07-01 11:27:41
3658,1,2015-09-20 04:03:00
3659,1,2015-07-29 16:15:46
3660,1,2016-01-20 19:53:56
3661,0,2015-11-12 20:41:04
3662,0,2015-03-12 15:16:11
3663,1,2016-03-02 22:06:41
3664,0,2015-12-09 02:21:43
3665,0,2015-10-07 02:24:16
3666,0,2015-08-10 22:20:05
3667,0,2015-05-17 15:42:03
3668,1,2015-08-07 10:30:27
3669,0,2015-08-26 16:14:09
3670,0,2015-07-31 16:08:05
3671,0,2016-02-04 17:30:32
3672,0,2015-12-20 05:15:53
3673,0,2015-11-07 19:07:29
3674,0,2015-07-23 20:39:59
3675,1,2015-05-03 18:56:58
3676,1,2016-02-15 04:54:58
3677,0,2015-12-01 17:11:47
3678,0,2015-05-09 00:56:55
3679,1,2015-03-24 11:27:20
3680,0,2015-09-21 06:32:45
3681,1,2015-04-28 16:48:59
3682,1,2016-02-29 11:04:31
3683,0,2015-04-10 17:18:34
3684,1,2015-05-27 18:26:28
3685,1,2015-06-25 02:33:45
3686,1,2015-06-28 09:46:51
3687,1,2015-05-31 10:42:09
3688,0,2015-07-22 02:03:03
3689,0,2015-03-26 03:51:46
3690,0,2016-01-15 18:50:46
3691,1,2015-05-25 23:44:05
3692,1,2015-07-11 19:25:51
3693,0,2015-10-25 13:52:47
3694,0,2015-08-11 00:48:14
3695,0,2015-09-20 06:38:44
3696,0,2015-12-21 17:26:05
3697,0,2015-12-17 18:24:46
3698,1,2015-09-05 09:59:11
3699,0,2015-03-26 17:55:37
3700,0,2015-09-12 21:25:29
3701,0,2015-03-04 02:19:25
3702,0,2015-12-04 18:46:24
3703,0,2015-12-23 01:31:12
3704,1,2016-02-26 17:16:52
3705,1,2015-09-28 11:06:08
3706,1,2015-07-08 12:29:46
3707,1,2016-01-27 00:01:48
3708,1,2015-08-20 16:21:14
3709,1,2016-03-28 07:48:11
3710,1,2015-08-02 00:59:52
3711,0,2015-04-14 20:14:45
3712,0,2015-11-02 23:50:11
3713,0,2015-11-09 08:22:23
3714,1,2015-08-26 13:53:54
3715,0,2015-08-13 09:08:41
3716,0,2015-10-29 07:05:13
3717,0,2016-01-04 07:31:01
3718,1,2015-05-10 14:51:26
3719,1,2016-01-09 15:40:16
3720,0,2015-05-25 11:54:24
3721,0,2015-04-23 08:32:36
3722,0,2015-09-25 02:01:31
3723,1,2015-11-09 21:21:04
3724,1,2015-11-12 12:36:56
3725,0,2015-11-18 12:26:02
3726,0,2015-12-23 14:51:07
3727,1,2015-06-27 09:29:37
3728,0,2015-08-29 11:11:46
3729,1,2016-01-27 10:41:39
3730,0,2015-05-07 12:18:58
3731,0,2015-12-23 07:02:43
3732,0,2016-03-11 02:53:49
3733,1,2015-04-21 03:18:22
3734,0,2015-08-02 11:57:41
3735,1,2016-01-30 14:56:10
3736,0,2015-11-23 10:31:20
3737,0,2015-04-27 15:59:35
3738,1,2015-10-23 08:58:13
3739,1,2015-12-10 06:03:45
3740,0,2015-03-25 09:37:45
3741,1,2015-11-11 09:55:28
3742,0,2015-05-25 03:51:02
3743,1,2015-07-21 02:04:39
3744,0,2015-10-01 10:40:00
3745,1,2015-04-27 08:14:22
3746,0,2016-01-16 20:07:35
3747,0,2016-03-05 01:47:29
3748,1,2015-09-07 00:57:47
3749,1,2015-05-22 10:54:05
3750,1,2015-03-18 01:53:44
3751,1,2016-01-21 17:03:37
3752,1,2015-09-14 21:39:22
3753,0,2015-06-14 08:01:18
3754,1,2015-11-19 05:30:14
3755,1,2015-07-04 07:48:35
3756,1,2015-10-18 21:32:27
3757,1,2015-07-06 05:36:55
3758,1,2015-10-24 12:24:10
3759,0,2015-04-08 19:35:53
3760,0,2015-08-12 15:07:48
3761,0,2015-07-06 20:12:03
3762,0,2016-03-06 23:05:39
3763,1,2015-10-23 20:24:03
3764,0,2016-03-27 16:39:30
3765,0,2015-10-09 07:33:20
3766,0,2015-04-02 04:58:59
3767,1,2015-08-31 21:13:46
3768,1,2015-12-27 09:12:51
3769,0,2015-11-25 17:55:29
3770,0,2015-08-31 03:46:38
3771,0,2015-03-14 21:10:18
3772,0,2015-05-02 19:03:33
3773,1,2015-03-10 13:06:14
3774,1,2015-04-29 11:15:06
3775,0,2015-11-22 01:33:03
3776,1,2015-03-20 09:08:36
3777,0,2015-04-15 18:49:23
3778,0,2015-12-18 13:37:51
3779,1,2015-08-17 05:50:36
3780,0,2015-12-11 05:48:18
3781,1,2016-02-14 16:46:16
3782,1,2015-05-13 03:31:58
3783,1,2016-01-07 17:43:11
3784,1,2015-09-15 23:47:33
3785,1,2016-03-13 05:57:41
3786,1,2015-09-10 11:22:48
3787,0,2015-04-07 20:26:11
3788,1,2015-06-07 05:30:46
3789,1,2016-01-09 21:24:55
3790,1,2015-11-24 03:38:09
3791,0,2015-07-09 17:38:48
3792,0,2015-07-05 01:18:44
3793,1,2016-02-23 01:10:05
3794,1,2015-07-10 05:13:53
3795,0,2015-05-06 09:17:30
3796,1,2015-09-14 18:35:39
3797,0,2016-01-31 06:39:17
3798,1,2016-01-24 18:17:52
3799,0,2015-08-03 15:38:10
3800,1,2015-07-20 19:55:29
3801,0,2015-08-11 10:08:33
3802,0,2015-09-26 03:27:52
3803,1,2015-08-18 08:46:54
3804,0,2015-09-13 20:50:27
3805,0,2016-03-04 18:17:43
3806,0,2015-07-12 14:41:16
3807,0,2015-06-18 13:01:12
3808,1,2015-05-16 18:59:27
3809,1,2015-09-19 12:19:00
3810,0,2015-08-01 22:54:42
3811,1,2015-04-30 17:15:34
3812,1,2015-08-09 21:38:56
3813,1,2016-01-18 10:32:58
3814,0,2015-06-18 15:37:24
3815,0,2016-01-05 08:56:57
3816,1,2015-12-14 19:05:11
3817,0,2015-04-12 07:40:00
3818,0,2015-07-06 16:54:21
3819,0,2015-10-20 03:25:21
3820,0,2015-12-09 22:36:26
3821,0,2016-03-14 07:18:18
3822,1,2015-11-19 00:55:10
3823,0,2016-02-07 12:44:45
3824,1,2015-03-16 17:20:57
3825,0,2015-08-31 02:22:32
3826,1,2015-11-02 17:11:06
3827,0,2015-04-07 08:42:54
3828,0,2015-06-05 11:53:39
3829,1,2015-07-01 21:32:07
3830,1,2015-04-06 00:27:46
3831,1,2015-11-06 15:45:52
3832,1,2016-03-22 02:17:41
3833,0,2016-02-13 01:39:36
3834,1,2015-09-24 19:09:50
3835,0,2015-06-01 18:33:54
3836,1,2015-10-15 16:10:45
3837,0,2015-12-25 03:45:33
3838,1,2016-03-28 23:47:55
3839,1,2015-03-01 15:36:39
3840,1,2016-02-27 22:12:44
3841,0,2015-09-19 17:06:27
3842,0,2015-12-15 01:06:03
3843,1,2016-02-08 09:56:09
3844,0,2016-02-13 21:51:36
3845,0,2015-07-04 06:47:28
3846,1,2015-05-30 06:12:11
3847,0,2015-09-17 21:30:33
3848,1,2015-05-05 04:00:45
3849,0,2016-03-02 10:21:01
3850,1,2016-02-07 10:13:45
3851,1,2015-03-31 11:52:35
3852,0,2015-04-03 19:30:02
3853,1,2015-08-17 06:42:01
3854,0,2015-03-08 21:42:21
3855,0,2016-03-12 10:37:36
3856,1,2015-12-06 20:16:34
3857,1,2016-03-28 13:37:28
3858,0,2015-11-30 19:28:52
3859,1,2015-03-29 13:11:13
3860,0,2016-02-14 18:54:14
3861,0,2016-02-16 10:50:56
3862,1,2015-10-08 01:40:26
3863,1,2015-09-01 18:18:14
3864,1,2015-03-03 17:40:45
3865,1,2015-03-21 11:02:01
3866,1,2016-02-16 04:57:02
3867,1,2015-12-31 22:19:47
3868,0,2015-05-16 09:36:49
3869,0,2015-09-12 16:15:23
3870,1,2015-08-22 21:45:08
3871,0,2015-08-03 09:43:17
3872,1,2015-11-01 17:50:49
3873,1,2015-08-20 07:46:45
3874,1,2015-04-01 14:41:04
3875,1,2015-08-10 00:56:15
3876,1,2015-03-10 23:44:42
3877,1,2015-12-11 13:04:32
3878,0,2016-02-28 18:17:52
3879,0,2016-01-15 09:48:02
3880,1,2015-07-18 23:12:14
3881,0,2015-07-11 14:22:34
3882,0,2015-05-06 05:43:33
3883,1,2015-12-30 20:49:38
3884,0,2016-01-23 07:43:16
3885,1,2015-06-15 01:46:57
3886,0,2015-03-13 03:51:33
3887,1,2015-03-17 01:49:49
3888,0,2015-06-24 20:17:04
3889,1,2015-04-13 08:09:25
3890,0,2015-06-09 10:36:18
3891,1,2015-12-13 12:28:51
3892,0,2015-11-17 02:20:14
3893,0,2015-07-12 13:27:06
3894,1,2015-05-29 18:58:42
3895,1,2015-06-01 19:01:20
3896,0,2015-03-11 06:29:31
3897,1,2015-08-19 22:44:48
3898,0,2015-08-09 04:30:19
3899,0,2015-12-09 14:16:04
3900,1,2015-05-07 04:34:41
3901,0,2015-06-21 03:55:20
3902,1,2015-09-23 22:12:40
3903,0,2015-06-03 02:26:45
3904,1,2015-04-25 13:56:32
3905,1,2015-06-07 09:25:01
3906,1,2015-10-17 14:28:21
3907,0,2015-06-13 09:04:09
3908,0,2015-07-23 08:15:01
3909,1,2015-04-02 03:10:34
3910,1,2015-07-20 09:51:34
3911,1,2016-01-22 14:35:39
3912,0,2015-03-22 07:19:34
3913,0,2015-03-24 14:25:55
3914,0,2015-10-21 22:49:39
3915,0,2015-12-15 10:36:21
3916,1,2015-12-14 13:28:30
3917,1,2015-04-26 17:29:40
3918,1,2015-11-10 21:01:29
3919,0,2015-07-27 17:47:13
3920,0,2016-01-22 18:47:11
3921,1,2015-05-23 17:50:48
3922,0,2016-01-30 12:10:48
3923,0,2016-01-01 08:08:51
3924,0,2015-04-20 15:13:56
3925,1,2016-01-02 21:25:07
3926,0,2015-03-26 09:42:11
3927,0,2015-06-17 14:20:40
3928,0,2015-10-18 19:54:07
3929,0,2016-03-11 02:31:25
3930,1,2015-12-18 07:34:29
3931,1,2015-03-09 19:26:12
3932,1,2015-06-11 01:27:43
3933,0,2015-05-11 23:21:43
3934,1,2015-08-15 11:58:35
3935,0,2015-05-23 15:48:59
